subscription_start_date,subscription_end_date,name,dmrc
2/4/16,,Product X,29
2/4/16,,Product X,29
2/4/16,,Product X,29
2/4/16,,Product X,29
2/4/16,,Product X,29
2/4/16,,Product X,29
2/4/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/5/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/6/16,,Product X,29
2/7/16,,Product H,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/7/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/8/16,,Product X,29
2/9/16,,Product H,29
2/9/16,,Product H,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product H,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/9/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product H,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product X,29
2/10/16,,Product H,29
2/10/16,,Product X,29
2/11/16,,Product X,29
2/11/16,,Product X,29
2/11/16,,Product X,29
2/11/16,,Product X,29
2/11/16,,Product X,29
2/11/16,,Product X,29
2/11/16,,Product X,29
2/12/16,,Product X,29
2/12/16,,Product X,29
2/12/16,,Product X,29
2/12/16,,Product X,29
2/12/16,,Product X,29
2/12/16,,Product X,29
2/13/16,,Product X,29
2/13/16,,Product X,29
2/13/16,,Product X,29
2/14/16,,Product X,29
2/14/16,,Product X,29
2/14/16,,Product X,29
2/14/16,,Product X,29
2/14/16,,Product X,29
2/14/16,,Product X,29
2/15/16,,Product H,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/15/16,,Product X,29
2/16/16,,Product H,29
2/16/16,,Product H,29
2/16/16,,Product X,29
2/16/16,,Product X,29
2/16/16,,Product X,29
2/16/16,,Product X,29
2/17/16,,Product X,29
2/17/16,,Product X,29
2/18/16,,Product H,29
2/18/16,,Product X,29
2/18/16,,Product X,29
2/18/16,,Product X,29
2/18/16,,Product X,29
2/18/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/19/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/20/16,,Product X,29
2/21/16,,Product X,29
2/21/16,,Product X,29
2/21/16,,Product X,29
2/21/16,,Product X,29
2/22/16,,Product X,29
2/22/16,,Product X,29
2/22/16,,Product X,29
2/22/16,,Product X,29
2/22/16,,Product X,29
2/22/16,,Product X,29
2/23/16,,Product X,29
2/23/16,,Product X,29
2/23/16,,Product X,29
2/23/16,,Product X,29
2/23/16,,Product X,29
2/23/16,,Product X,29
2/24/16,,Product X,29
2/25/16,,Product X,29
2/25/16,,Product X,29
2/25/16,,Product X,29
2/25/16,,Product X,29
2/25/16,,Product X,29
2/26/16,,Product X,29
2/26/16,,Product X,29
2/26/16,,Product X,29
2/26/16,,Product X,29
2/26/16,,Product X,29
2/26/16,,Product X,29
2/27/16,,Product X,29
2/27/16,,Product X,29
2/28/16,,Product X,29
2/28/16,,Product X,29
2/28/16,,Product X,29
2/28/16,,Product X,29
2/28/16,,Product X,29
2/28/16,,Product X,29
2/29/16,,Product H,29
2/29/16,,Product H,29
2/29/16,,Product X,29
2/29/16,,Product X,29
2/29/16,,Product X,29
2/29/16,,Product X,29
2/29/16,,Product X,29
2/29/16,,Product X,29
3/1/16,,Product X,29
3/1/16,,Product X,29
3/1/16,,Product X,29
3/1/16,,Product X,29
3/1/16,,Product X,29
3/1/16,,Product X,29
3/2/16,,Product X,29
3/2/16,,Product X,29
3/3/16,,Product X,29
3/3/16,,Product X,29
3/3/16,,Product X,29
3/3/16,,Product X,29
3/3/16,,Product X,29
3/4/16,,Product X,29
3/4/16,,Product X,29
3/4/16,,Product X,29
3/4/16,,Product X,29
3/4/16,,Product X,29
3/5/16,,Product X,29
3/5/16,,Product X,29
3/5/16,,Product X,29
3/5/16,,Product X,29
3/5/16,,Product X,29
3/5/16,,Product X,29
3/5/16,,Product X,29
3/6/16,,Product X,29
3/6/16,,Product X,29
3/6/16,,Product X,29
3/6/16,,Product X,29
3/6/16,,Product X,29
3/6/16,,Product X,29
3/7/16,,Product X,29
3/7/16,,Product X,29
3/7/16,,Product X,29
3/8/16,,Product H,29
3/8/16,,Product X,29
3/8/16,,Product X,29
3/8/16,,Product X,29
3/8/16,,Product X,29
3/8/16,,Product X,29
3/8/16,,Product X,29
3/8/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/9/16,,Product X,29
3/10/16,,Product H,29
3/10/16,,Product H,29
3/10/16,,Product X,29
3/10/16,,Product X,29
3/10/16,,Product X,29
3/11/16,,Product X,29
3/11/16,,Product H,29
3/12/16,,Product X,29
3/12/16,,Product X,29
3/12/16,,Product X,29
3/12/16,,Product X,29
3/13/16,,Product X,29
3/13/16,,Product X,29
3/13/16,,Product X,29
3/13/16,,Product X,29
3/13/16,,Product X,29
3/13/16,,Product X,29
3/14/16,,Product H,29
3/14/16,,Product H,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/14/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product H,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/15/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/16/16,,Product X,29
3/17/16,,Product H,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/17/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/18/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/19/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/20/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product H,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/21/16,,Product X,29
3/22/16,,Product X,29
3/22/16,,Product X,29
3/22/16,,Product X,29
3/22/16,,Product X,29
3/22/16,,Product X,29
3/22/16,,Product X,29
3/22/16,,Product X,29
3/23/16,,Product X,29
3/23/16,,Product X,29
3/23/16,,Product X,29
3/23/16,,Product X,29
3/24/16,,Product X,29
3/24/16,,Product X,29
3/25/16,,Product H,29
3/25/16,,Product X,29
3/25/16,,Product X,29
3/25/16,,Product X,29
3/25/16,,Product H,29
3/26/16,,Product X,29
3/26/16,,Product X,29
3/26/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/27/16,,Product X,29
3/28/16,,Product X,29
3/28/16,,Product X,29
3/28/16,,Product X,29
3/28/16,,Product X,29
3/28/16,,Product X,29
3/28/16,,Product X,29
3/28/16,,Product H,29
3/28/16,,Product X,29
3/29/16,,Product X,29
3/29/16,,Product X,29
3/29/16,,Product X,29
3/29/16,,Product X,29
3/29/16,,Product X,29
3/30/16,,Product X,29
3/30/16,,Product H,29
3/30/16,,Product X,29
3/30/16,,Product X,29
3/30/16,,Product H,29
3/30/16,,Product X,29
3/30/16,,Product X,29
3/30/16,,Product X,29
3/31/16,,Product H,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
3/31/16,,Product X,29
4/1/16,,Product H,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/1/16,,Product X,29
4/2/16,,Product H,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/2/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
4/3/16,,Product X,29
5/5/15,5/5/16,Product Y,33.25
6/25/15,,Product D,39
6/25/15,,Product D,39
6/26/15,,Product D,39
6/27/15,,Product D,39
6/27/15,,Product D,39
6/27/15,,Product D,39
6/27/15,,Product D,39
6/27/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/30/15,,Product D,39
6/30/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/30/15,,Product D,39
8/1/15,,Product D,39
10/20/15,,Product D,39
6/26/15,,Product D,39
6/28/15,,Product D,39
6/28/15,,Product D,39
6/28/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/30/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/7/15,,Product D,39
7/26/15,,Product D,39
6/28/15,,Product D,39
6/28/15,,Product D,39
6/29/15,,Product D,39
6/30/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/15/15,,Product D,39
7/30/15,,Product D,39
7/31/15,,Product D,39
8/4/15,,Product D,39
6/27/15,,Product D,39
6/27/15,,Product D,39
6/27/15,,Product D,39
6/28/15,,Product D,39
6/28/15,,Product D,39
6/29/15,,Product D,39
6/29/15,,Product D,39
6/30/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/1/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/2/15,,Product D,39
7/23/15,,Product D,39
7/27/15,7/27/16,Product D,41.25
8/10/15,8/10/16,Product D,41.25
9/3/15,9/3/16,Product D,41.25
11/25/15,11/25/16,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/25/16,,Product D,41.25
1/21/16,,Product D,41.25
1/21/16,,Product D,41.25
1/23/16,,Product D,41.25
2/4/16,,Product D,41.25
2/18/16,2/18/17,Product D,41.25
2/19/16,2/19/17,Product D,41.25
3/14/16,3/14/17,Product D,41.25
7/21/15,7/21/16,Product D,41.25
8/17/15,8/17/16,Product D,41.25
8/31/15,8/31/16,Product D,41.25
9/25/15,9/25/16,Product D,41.25
10/22/15,10/22/16,Product D,41.25
1/18/16,2/18/16,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/22/16,,Product D,41.25
1/22/16,,Product D,41.25
1/22/16,,Product D,41.25
1/21/16,,Product D,41.25
1/21/16,,Product D,41.25
1/23/16,,Product D,41.25
1/26/16,,Product D,41.25
1/26/16,,Product D,41.25
2/2/16,,Product D,41.25
2/13/16,2/13/17,Product D,41.25
2/15/16,,Product D,41.25
2/20/16,2/20/17,Product D,41.25
2/23/16,,Product D,41.25
3/7/16,3/7/17,Product D,41.25
3/12/16,,Product D,41.25
7/30/15,7/30/16,Product D,41.25
9/6/15,9/6/16,Product D,41.25
10/13/15,10/13/16,Product D,41.25
10/13/15,10/13/16,Product D,41.25
10/20/15,10/20/16,Product D,41.25
11/16/15,11/16/16,Product D,41.25
1/18/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/21/16,,Product D,41.25
2/14/16,2/14/17,Product D,41.25
2/15/16,,Product D,41.25
2/20/16,2/20/17,Product D,41.25
2/22/16,2/22/17,Product D,41.25
2/25/16,2/25/17,Product D,41.25
3/9/16,,Product D,41.25
3/13/16,3/13/17,Product D,41.25
8/3/15,8/3/16,Product D,41.25
8/10/15,8/10/16,Product D,41.25
8/15/15,8/15/16,Product D,41.25
10/12/15,10/12/16,Product D,41.25
10/29/15,10/29/16,Product D,41.25
11/15/15,11/15/16,Product D,41.25
12/1/15,12/1/16,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/20/16,,Product D,41.25
1/22/16,,Product D,41.25
1/22/16,,Product D,41.25
1/25/16,,Product D,41.25
1/21/16,,Product D,41.25
1/21/16,,Product D,41.25
1/23/16,,Product D,41.25
3/9/16,3/9/17,Product D,41.25
3/11/16,,Product D,41.25
3/13/16,,Product D,41.25
3/23/16,3/23/17,Product D,41.25
7/26/15,,Product D,49
7/26/15,,Product D,49
7/31/15,,Product D,49
8/5/15,,Product D,49
8/15/15,,Product D,49
8/27/15,,Product D,49
8/30/15,,Product D,49
9/3/15,,Product D,49
9/6/15,,Product D,49
8/18/15,,Product D,49
8/21/15,,Product D,49
8/23/15,,Product D,49
8/24/15,,Product D,49
8/24/15,,Product D,49
8/25/15,,Product D,49
8/25/15,,Product D,49
8/25/15,,Product D,49
8/25/15,,Product D,49
8/25/15,,Product D,49
8/26/15,,Product D,49
9/28/15,,Product D,49
8/30/15,,Product D,49
9/29/15,,Product D,49
9/1/15,,Product D,49
9/5/15,,Product D,49
9/15/15,,Product D,49
9/16/15,,Product D,49
10/20/15,,Product D,49
10/26/15,,Product D,49
10/31/15,,Product D,49
11/4/15,,Product D,49
11/11/15,,Product D,49
11/13/15,,Product D,49
10/19/15,,Product D,49
10/31/15,,Product D,49
10/31/15,,Product D,49
10/31/15,,Product D,49
12/8/15,,Product D,49
11/9/15,,Product D,49
12/14/15,,Product D,49
11/18/15,,Product D,49
12/18/15,,Product D,49
11/19/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/24/15,,Product D,49
11/25/15,,Product D,49
12/31/15,,Product D,49
12/12/15,,Product D,49
1/11/16,,Product D,49
1/9/16,,Product D,49
1/10/16,,Product D,49
1/11/16,,Product D,49
1/11/16,,Product D,49
1/16/16,,Product D,49
1/26/16,,Product D,49
1/28/16,,Product D,49
1/28/16,,Product D,49
1/28/16,,Product D,49
1/29/16,,Product D,49
1/29/16,,Product D,49
1/29/16,,Product D,49
2/1/16,,Product D,49
2/2/16,,Product D,49
2/3/16,,Product D,49
2/4/16,,Product D,49
2/5/16,,Product D,49
2/6/16,,Product D,49
2/6/16,,Product D,49
2/14/16,,Product D,49
2/15/16,,Product D,49
2/16/16,,Product D,49
2/16/16,,Product D,49
2/17/16,,Product D,49
2/17/16,,Product D,49
2/19/16,,Product D,49
2/20/16,,Product D,49
2/20/16,,Product D,49
2/20/16,,Product D,49
2/20/16,,Product D,49
2/21/16,,Product D,49
2/23/16,,Product D,49
2/23/16,,Product D,49
2/23/16,,Product D,49
2/25/16,,Product D,49
2/25/16,,Product D,49
2/26/16,,Product D,49
2/29/16,,Product D,49
2/29/16,,Product D,49
3/1/16,,Product D,49
3/1/16,,Product D,49
3/2/16,,Product D,49
3/2/16,,Product D,49
3/3/16,,Product D,49
3/4/16,,Product D,49
3/6/16,,Product D,49
3/9/16,,Product D,49
3/10/16,,Product D,49
3/10/16,,Product D,49
3/12/16,,Product D,49
3/14/16,,Product D,49
3/14/16,,Product D,49
3/15/16,,Product D,49
3/16/16,,Product D,49
3/16/16,,Product D,49
3/17/16,,Product D,49
3/17/16,,Product D,49
3/17/16,,Product D,49
3/18/16,,Product D,49
3/18/16,,Product D,49
3/19/16,,Product D,49
3/19/16,,Product D,49
3/24/16,,Product D,49
3/28/16,,Product D,49
3/28/16,,Product D,49
3/29/16,,Product D,49
3/30/16,,Product D,49
3/31/16,,Product D,49
4/1/16,,Product D,49
4/2/16,,Product D,49
4/2/16,,Product D,49
4/3/16,,Product D,49
4/3/16,,Product D,49
4/3/16,,Product D,49
4/3/16,,Product D,49
7/18/15,,Product D,49
7/23/15,,Product D,49
7/24/15,,Product D,49
7/26/15,,Product D,49
8/2/15,,Product D,49
8/2/15,,Product D,49
8/8/15,,Product D,49
8/10/15,,Product D,49
8/16/15,,Product D,49
8/16/15,,Product D,49
8/27/15,,Product D,49
8/31/15,,Product D,49
9/5/15,,Product D,49
9/6/15,,Product D,49
9/6/15,,Product D,49
9/11/15,,Product D,49
8/15/15,,Product D,49
8/16/15,,Product D,49
9/16/15,,Product D,49
8/17/15,,Product D,49
8/17/15,,Product D,49
8/17/15,,Product D,49
9/16/15,,Product D,49
8/17/15,,Product D,49
8/18/15,,Product D,49
8/18/15,,Product D,49
8/21/15,,Product D,49
8/22/15,,Product D,49
8/22/15,,Product D,49
8/23/15,,Product D,49
8/23/15,,Product D,49
8/25/15,,Product D,49
8/25/15,,Product D,49
8/26/15,,Product D,49
8/27/15,,Product D,49
8/28/15,,Product D,49
9/28/15,,Product D,49
9/28/15,,Product D,49
9/28/15,,Product D,49
10/1/15,,Product D,49
9/2/15,,Product D,49
10/5/15,,Product D,49
9/7/15,,Product D,49
10/9/15,,Product D,49
9/11/15,,Product D,49
10/16/15,,Product D,49
10/23/15,,Product D,49
10/25/15,,Product D,49
10/31/15,,Product D,49
10/14/15,,Product D,49
11/19/15,,Product D,49
10/30/15,,Product D,49
11/29/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/21/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/22/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
11/23/15,,Product D,49
12/29/15,,Product D,49
11/30/15,,Product D,49
11/30/15,,Product D,49
12/2/15,,Product D,49
12/9/15,,Product D,49
12/18/15,,Product D,49
12/26/15,,Product D,49
12/27/15,,Product D,49
12/30/15,,Product D,49
12/31/15,,Product D,49
1/11/16,,Product D,49
1/18/16,,Product D,49
1/25/16,,Product D,49
2/1/16,,Product D,49
2/3/16,,Product D,49
2/4/16,,Product D,49
2/4/16,,Product D,49
2/4/16,,Product D,49
2/7/16,,Product D,49
2/7/16,,Product D,49
2/8/16,,Product D,49
2/8/16,,Product D,49
2/10/16,,Product D,49
2/12/16,,Product D,49
2/14/16,,Product D,49
2/15/16,,Product D,49
2/17/16,,Product D,49
2/17/16,,Product D,49
2/20/16,,Product D,49
2/20/16,,Product D,49
2/20/16,,Product D,49
2/22/16,,Product D,49
2/22/16,,Product D,49
2/22/16,,Product D,49
2/23/16,,Product D,49
2/23/16,,Product D,49
2/24/16,,Product D,49
2/26/16,,Product D,49
2/26/16,,Product D,49
2/27/16,,Product D,49
3/1/16,,Product D,49
3/3/16,,Product D,49
3/3/16,,Product D,49
3/4/16,,Product D,49
3/5/16,,Product D,49
3/7/16,,Product D,49
3/9/16,,Product D,49
3/12/16,,Product D,49
3/13/16,,Product D,49
3/14/16,,Product D,49
3/15/16,,Product D,49
3/18/16,,Product D,49
3/20/16,,Product D,49
3/21/16,,Product D,49
3/25/16,,Product D,49
3/27/16,,Product D,49
3/27/16,,Product D,49
3/27/16,,Product D,49
